customer_id,customer_name,gender,age,email,phone,city,country,segment,signup_date
CUST00318,Dr. Mary Rogers,Other,66,zweeks@example.com,001-650-685-8105,London,UK,Consumer,22-12-2022
CUST00102,Kenneth Taylor,Male,43,aimeehall@example.org,491.519.7423,Manchester,UK,Corporate,01-07-2022
CUST00244,Sarah Koch,Other,64,mercedesblevins@example.net,-9017,,India,Consumer,21-05-2019
CUST00457,Jesse Martin,Female,58,nichole26@example.net,001-587-670-3876x3560,Chicago,USA,Consumer,15-10-2023
CUST00937,Heather Cooley,Male,24,palmerhannah@example.net,747.266.7920x4911,London,UK,Consumer,20-04-2024
CUST00140,David Watson,Female,42,milesstephanie@example.com,212-661-9391x5255,Lyon,France,Consumer,26-09-2019
CUST00868,Zachary Miller,Male,49,mitchellamanda@example.com,(744)742-8664x016,New York,USA,Consumer,31-07-2021
CUST00356,Erika Gonzales,Female,52,jessicaholmes@example.net,759-201-4692,Munich,Germany,Consumer,08-09-2021
CUST00980,Angela Walter,Male,43,dawn56@example.net,(990)365-7893x640,Los Angeles,USA,Home Office,24-11-2024
CUST00398,Melissa Scott,Male,24,wilsonpamela@example.com,937.417.5427x2023,Munich,Germany,Consumer,06-05-2020
CUST00197,Janice Kemp,Male,37,ingramcassidy@example.net,393-334-1591x508,Berlin,,Consumer,12-01-2024
CUST00853,Emily Flores,Male,57,wesleytaylor@example.com,-1745,Toronto,Canada,Consumer,28-01-2019
CUST00941,Tony Miles,Male,34,sandramontgomery@example.com,743-849-0202x4209,Manchester,UK,Consumer,22-10-2024
CUST00028,Derek Daniel,Female,60,jerrysantos@example.com,661.474.0931x9254,Bengaluru,India,Consumer,28-01-2019
CUST00465,Tracy King,Female,40,susan76@example.com,+1-913-919-4275x879,Melbourne,Australia,Corporate,18-06-2020
CUST00903,Alexander Silva,Male,63,madeline89@example.org,(944)274-1968x503,Vancouver,Canada,Corporate,31-12-2020
CUST00349,Daniel Huffman,Female,37,dwaynehurst@example.net,,Munich,Germany,Corporate,04-03-2023
CUST00088,Albert Ball,Other,25,shannonmanning@example.org,(221)348-7740x000,Toronto,Canada,Consumer,02-05-2021
CUST00267,Melanie Garner,Male,48,denisecastillo@example.net,442.981.8562,Delhi,India,Consumer,25-10-2021
CUST00379,Ashley Francis,Female,59,melissa19@example.net,001-467-776-2967x27481,Sydney,Australia,Home Office,27-03-2021
CUST00977,Matthew Thompson,Other,34,pughsean@example.com,425-476-9286x6067,New York,USA,Consumer,29-09-2022
CUST00084,Rebecca Rivera,Other,44,jennifer29@example.net,606-386-8906,Bengaluru,India,Corporate,14-01-2019
CUST00919,Mathew Nelson,Male,31,njackson@example.com,2205865838,Vancouver,Canada,Consumer,22-10-2023
CUST00888,Madeline Jones,Other,58,veronicajacobs@example.net,507-420-8656x1748,Paris,France,Corporate,29-01-2019
CUST00760,Brenda Smith,Male,70,quinnjoe@example.org,212.618.1259,Chicago,USA,Consumer,01-02-2020
CUST00916,Julia Russell,Male,38,stonejoshua@example.net,560-549-2887x17913,Bengaluru,India,Home Office,16-12-2020
CUST00103,Austin Oconnor,Other,32,drandall@example.net,(754)271-0672x432,Chennai,India,Consumer,25-12-2019
CUST00825,Kristen Page,Male,42,christopher74@example.net,(286)858-4147,Vancouver,Canada,Home Office,23-06-2021
CUST00929,Deborah Porter,Female,27,mirandahaley@example.net,001-589-886-8114x4091,Houston,USA,Corporate,12-02-2023
CUST00654,Cathy Adams,Male,57,xmarshall@example.net,001-538-333-5299x2554,Berlin,Germany,Corporate,23-02-2019
CUST00556,Robert Gutierrez,Female,47,martinjennifer@example.net,001-808-799-0440,Tokyo,Japan,Corporate,01-06-2023
CUST00407,Cynthia Rivera,Male,36,marywinters@example.com,941.699.0045,Delhi,India,Consumer,05-02-2023
CUST00025,Briana Willis,Male,35,tjohnson@example.net,419.682.9657,Bengaluru,India,Consumer,06-05-2023
CUST00806,Richard James,Other,59,eflores@example.net,428.550.0536x42589,Munich,Germany,Corporate,26-09-2024
CUST00508,Ms. Amanda Taylor DDS,Male,70,peterwebster@example.net,2467288941,Houston,USA,Consumer,10-06-2019
CUST00390,Joshua Lopez,Other,28,qmoreno@example.org,594.811.2751,New York,USA,Consumer,01-09-2020
CUST00553,Kathryn Hooper,Female,30,esmith@example.net,889.351.2321x14008,Melbourne,Australia,Consumer,09-06-2022
CUST00285,Martin Marquez,Female,56,juan35@example.org,(306)663-2581,Sydney,Australia,Home Office,21-08-2021
CUST00793,Amber Bowen,Male,61,stephenford@example.net,3646377149,Houston,USA,Consumer,20-02-2023
CUST00639,Carolyn Rosales,Male,27,jasongrant@example.net,522-471-7692x061,Tokyo,Japan,Consumer,03-12-2020
CUST00904,Amanda Greene,Female,46,melissa39@example.net,663-571-8981,New York,USA,Consumer,07-04-2020
CUST00707,Dylan Ramirez,Other,44,sanchezbarry@example.net,(408)452-5678x23696,Paris,France,Corporate,01-01-2022
CUST00599,Samuel Daniels,Female,69,jbrown@example.org,257.425.1524,Tokyo,Japan,Corporate,12-09-2020
CUST00431,Ryan Howell,Male,68,anthonysmith@example.com,+1-218-721-0931x256,London,UK,Consumer,09-09-2024
CUST00027,Jamie Hayes,Other,70,burtonconnie@example.net,374.907.1881,Munich,Germany,Corporate,06-07-2020
CUST00731,Ruben Murray,Female,37,heather68@example.net,(514)427-3344x3168,Paris,France,Consumer,29-08-2024
CUST00669,Terri Levy,Male,33,fadams@example.net,001-463-609-1284,New York,USA,Home Office,29-11-2023
CUST00288,Jason Cox,Female,39,darrendowns@example.org,+1-963-959-3608x8447,Lyon,France,Consumer,02-12-2024
CUST00178,David Newton,Female,61,danielcollier@example.org,001-387-818-1296x7000,New York,USA,Consumer,18-11-2022
CUST00636,Alicia Stevens,Male,47,smithmegan@example.com,+1-728-724-9690x4826,Vancouver,Canada,Consumer,17-03-2019
CUST00048,John Fuentes,Other,19,crocha@example.com,410.939.9315,Houston,USA,Home Office,14-08-2022
CUST00521,Kelly Blair,Female,54,rubengriffin@example.com,429.365.3813x39692,Houston,USA,Corporate,28-12-2023
CUST00193,Michael Cox,Other,36,paul74@example.org,697.986.2502,Singapore,Singapore,Corporate,20-12-2022
CUST00148,John Waller,Other,57,egriffith@example.com,524-648-0243x03067,Chennai,India,Consumer,08-03-2024
CUST00590,Dennis Page,Male,22,sarah08@example.org,-3443,Los Angeles,USA,Consumer,10-06-2024
CUST00008,John Morales,Male,20,carlosclark@example.org,359-701-0928,Mumbai,India,Consumer,06-09-2022
CUST00987,Alison Pollard,Other,70,walkererica@example.org,(243)384-2967,Berlin,Germany,Corporate,15-01-2021
CUST00495,Katherine Norman,Male,20,kathydominguez@example.net,590.938.6747x4490,Chennai,India,Consumer,21-03-2024
CUST00334,Melissa Fleming,Other,32,davistiffany@example.org,663-365-9765x6131,Vancouver,Canada,Corporate,01-07-2022
CUST00036,Shelley Johnson,Male,27,colemankathryn@example.com,001-370-516-8773,Manchester,UK,Consumer,05-12-2019
CUST00470,Eric Charles,Female,57,gonzalezashley@example.org,4763321736,Paris,France,Consumer,17-09-2020
CUST00842,Jeffrey Moore,Other,62,joshuataylor@example.com,203-565-0915x85842,Bengaluru,India,Consumer,16-03-2020
CUST00525,Allison Willis,,27,mchen@example.net,(211)481-5577x92170,Chicago,USA,Corporate,06-06-2021
CUST00319,Paula Griffin,Female,25,kmcdonald@example.com,992-713-2323,Los Angeles,USA,Corporate,17-02-2020
CUST00459,Kenneth Anderson,Other,32,bakerkimberly@example.net,+1-647-846-1400x581,Munich,Germany,Corporate,03-05-2023
CUST00387,Charles Hancock,Female,68,lcantu@example.com,787-204-3837x499,Manchester,UK,Corporate,27-05-2023
CUST00122,Robert Allen,Female,58,christophernelson@example.org,-6944,Los Angeles,USA,Consumer,13-10-2020
CUST00955,Robert Holden,Male,47,kelly95@example.net,4457137508,Lyon,France,Consumer,05-05-2023
CUST00872,Cheryl Patterson,Other,51,craigerica@example.net,707-230-6907x08404,Bengaluru,India,Consumer,08-07-2023
CUST00830,Kristina Melendez,Male,64,idowns@example.org,243.226.7364,Singapore,Singapore,Corporate,14-09-2022
CUST00506,Timothy Rodriguez,Other,43,jamesburton@example.net,(892)297-6935x6097,Los Angeles,USA,Consumer,31-07-2024
CUST00972,Brittany Lawson,Other,39,fmora@example.org,001-479-359-0578,Bengaluru,India,Consumer,28-08-2024
CUST00062,Antonio Johnson,Female,40,johnbrown@example.org,8984326389,Manchester,UK,Consumer,19-01-2022
CUST00535,Holly Lawrence,Female,37,ronaldhall@example.com,532.508.8287,Singapore,Singapore,Consumer,24-05-2023
CUST00726,Cathy Reed,Male,46,jessicanelson@example.com,001-813-309-8913,Tokyo,Japan,Consumer,21-09-2024
CUST00524,Peter Burns,Other,24,hbrown@example.org,001-643-961-4164x3304,Chennai,India,Corporate,19-11-2023
CUST00371,Michelle Daniels,Female,22,susanwalker@example.org,406-944-0086x48694,Singapore,Singapore,Consumer,22-09-2021
CUST00303,Jodi Henry,Female,54,forbesjason@example.org,966-686-3461x98769,Houston,USA,Corporate,26-01-2020
CUST00273,Dawn Thomas,Other,66,edwardrodriguez@example.org,(948)299-1876,Melbourne,Australia,Corporate,13-05-2023
CUST00455,William Miller,Male,34,taramoore@example.org,269-241-0845,Singapore,Singapore,Consumer,05-08-2019
CUST00687,Anthony Lopez,Male,,tnolan@example.net,4439166804,Mumbai,India,Corporate,14-11-2024
CUST00910,Jennifer Freeman,Male,38,whitneythornton@example.net,292-875-8102x080,Paris,France,Home Office,17-02-2019
CUST00078,Joshua Martinez,Other,59,okelly@example.com,001-964-962-7045x345,New York,USA,Consumer,27-07-2021
CUST00427,Robert Hall,Male,33,antoniomiller@example.net,-8660,Singapore,Singapore,Consumer,25-02-2023
CUST00260,Gabrielle Foster,Male,48,michelemelendez@example.net,827.826.2088x05639,New York,USA,Corporate,01-01-2021
CUST00805,Kathleen Stevens,Male,59,sstevenson@example.net,560-601-6112x5256,New York,USA,Consumer,24-10-2023
CUST00386,Keith Jones,Female,64,rodriguezamber@example.com,5198030298,New York,USA,Home Office,14-05-2021
CUST00527,Carol Davis,Male,31,rileymeza@example.com,371-925-5324,Houston,USA,Home Office,11-06-2020
CUST00846,Carol Armstrong,Male,58,angela56@example.org,971.404.4734,Sydney,Australia,Corporate,11-07-2022
CUST00883,James Nichols,Male,53,jesse54@example.org,+1-380-816-8326x7713,Toronto,Canada,Home Office,29-06-2024
CUST00257,Tammy Davis,Other,38,ryanlee@example.net,266.212.9240x1021,Berlin,Germany,Corporate,19-12-2020
CUST00965,Angela Smith,Other,40,vickie92@example.com,2107566139,Sydney,Australia,Home Office,29-05-2023
CUST00959,Paige Reed,Other,56,graystephen@example.net,001-629-319-3594x217,New York,USA,Consumer,10-02-2021
CUST00107,Lindsey Johnson,Other,19,frankmatthew@example.org,769-356-8058x25360,Melbourne,Australia,Consumer,08-03-2022
CUST00180,Keith Williams,Female,25,michael34@example.com,-8879,Delhi,India,Consumer,06-12-2021
CUST00001,Chris Curtis,Female,59,nicholsonclinton@example.net,3838016613,,France,Home Office,10-05-2019
CUST00010,Michael Black,Other,37,stephanierice@example.org,001-780-584-1485x253,Toronto,Canada,Consumer,05-09-2022
CUST00540,Bryan Butler,Female,35,anthonyhouston@example.com,832.887.2028,Delhi,India,Consumer,14-06-2023
CUST00907,William Hall,Male,22,joshua54@example.org,475.457.6493x48544,Toronto,Canada,Corporate,08-01-2020
CUST00666,Ricardo Lynch,Female,19,marymanning@example.com,001-895-256-8822x513,Chennai,India,Consumer,22-07-2021
CUST00194,Jennifer Jones,Other,26,zcox@example.net,514-370-0894x5954,Chennai,India,Consumer,02-04-2024
CUST00974,Tyler Davis,Female,52,christophersmith@example.net,4206754151,Berlin,Germany,Consumer,05-03-2020
CUST00922,Cassandra Jensen,Male,60,edwinbarnes@example.net,954-961-8346,Tokyo,Japan,Home Office,21-07-2022
CUST00512,Patricia Spencer,Male,31,derek92@example.com,(671)393-6576x458,Singapore,Singapore,Home Office,07-07-2020
CUST00316,Scott Brooks,Female,25,davissonia@example.com,630-591-7698x137,Sydney,Australia,Consumer,26-10-2024
CUST00677,Judith Wells,Other,57,jasminevega@example.org,(529)514-9410,Toronto,Canada,Corporate,14-02-2020
CUST00360,Martha Wilson,Male,58,johnsonashley@example.net,296-633-7857,Toronto,Canada,Consumer,15-07-2020
CUST00946,Brianna Townsend,Male,70,elizabeth34@example.org,376.421.0142x161,Berlin,Germany,Home Office,10-09-2019
CUST00694,James Watts,Female,52,mckaythomas@example.net,(305)240-4689,Munich,Germany,Home Office,30-04-2019
CUST00372,Jennifer Davis,Other,68,jacob80@example.net,823.345.9915x0955,Munich,Germany,Corporate,03-09-2024
CUST00693,Sarah Smith,Other,49,anthony21@example.org,(997)634-0520,New York,USA,Consumer,09-05-2019
CUST00341,Monica Gonzalez,Male,68,raymond01@example.com,(639)622-6415x921,Paris,France,Home Office,24-07-2023
CUST00643,Emily Rodriguez,Male,67,owalker@example.com,943-495-5499x10411,Los Angeles,USA,Consumer,02-03-2022
CUST00400,Haley Mitchell,Female,36,nielsentraci@example.org,564.972.4123,Berlin,Germany,Consumer,01-01-2020
CUST00891,Mario Hayes,Female,50,garrett82@example.org,001-854-744-5343x5413,Paris,France,Home Office,21-06-2019
CUST00385,Scott Reed,Other,62,,001-748-803-5637x340,Melbourne,Australia,Consumer,09-06-2022
CUST00950,Troy Morgan,Male,65,kimrios@example.org,+1-732-389-7596x758,London,UK,Corporate,17-04-2022
CUST00222,Amanda Wong,Female,32,ibeck@example.net,(926)550-5230x971,Tokyo,Japan,Consumer,06-02-2024
CUST00729,Craig Reyes,Male,32,ccurry@example.org,001-564-893-5466x11215,Los Angeles,USA,Corporate,26-07-2022
CUST00248,Alexandra Savage,Female,70,jcooke@example.org,(208)519-5003,London,UK,Consumer,24-01-2022
CUST00552,Megan Cruz,Male,52,obell@example.net,318-702-5444,Chennai,India,Consumer,12-03-2022
CUST00418,Maria Pena,Female,52,vasquezjacob@example.net,(487)403-9305x888,London,UK,Consumer,23-07-2023
CUST00453,Pamela Thompson,Female,31,donald03@example.com,627-672-6335x05403,Paris,France,Consumer,01-07-2020
CUST00192,Anthony Patel PhD,Female,46,zacharywiley@example.org,582-740-9465x2447,Los Angeles,USA,Home Office,26-07-2024
CUST00855,Lawrence Flowers,Female,69,clinton39@example.net,7415204741,Vancouver,Canada,Consumer,25-04-2021
CUST00698,Joy White,Male,61,allisoncase@example.com,001-511-945-7064x644,Lyon,France,Consumer,03-08-2022
CUST00863,Christopher Collins,Female,25,ramosdavid@example.org,575-251-2358x54300,Houston,USA,Corporate,27-05-2023
CUST00300,Jason Hicks,Female,59,louisnewman@example.com,(942)312-9327x9837,New York,USA,Home Office,06-02-2019
CUST00699,Evan Murray,Male,44,mark18@example.net,4366430477,Chicago,USA,Consumer,03-06-2020
CUST00659,Robert Mclaughlin,Other,27,robert53@example.com,+1-718-964-8077x1568,Chicago,USA,Consumer,15-11-2020
CUST00404,Kenneth Clark,Female,48,davismatthew@example.org,-4586,Sydney,Australia,Corporate,10-08-2019
CUST00363,Stephanie Mcdonald,Other,59,watsonchristopher@example.net,620-790-2244x18262,Melbourne,Australia,Home Office,20-01-2020
CUST00086,Rachel Hart,Female,67,michelle26@example.org,906-399-0798x01696,Sydney,Australia,Consumer,31-01-2019
CUST00219,Justin Vasquez,Other,34,ewilson@example.org,967.901.3145,Munich,Germany,Home Office,07-06-2020
CUST00898,Thomas Lopez,Male,55,fharris@example.com,(582)418-3639,London,UK,Corporate,04-07-2020
CUST00344,David Norris,Male,34,saraeaton@example.org,,Sydney,Australia,Corporate,28-12-2022
CUST00960,Robert Stone,Other,24,amandajohnson@example.org,-8627,Manchester,UK,Corporate,11-07-2024
CUST00642,Larry Page,Other,51,nhernandez@example.net,+1-552-560-4486x0572,Delhi,India,Corporate,13-08-2022
CUST00653,Gerald Hall,Other,57,srice@example.com,(635)342-6253x180,Singapore,Singapore,Consumer,17-03-2021
CUST00421,Timothy Taylor,Female,55,rowlandandrea@example.com,761.576.6568x40832,Singapore,Singapore,Corporate,30-04-2023
CUST00429,Matthew Salazar,Male,34,aboyd@example.com,203.971.3161x9973,Manchester,UK,Consumer,16-01-2020
CUST00487,Jonathan Robertson,Male,52,kristin76@example.com,+1-732-930-6999x5493,Chennai,India,Consumer,07-07-2022
CUST00114,Charles Johnston,Female,23,christophermora@example.com,+1-635-836-0004x974,Tokyo,Japan,Consumer,07-02-2022
CUST00017,Karen David,Other,67,sandra37@example.org,(416)675-1361x34125,Manchester,UK,Corporate,18-04-2024
CUST00619,Tammy Mann,Female,23,hannahhughes@example.org,-7640,Munich,Germany,Corporate,21-12-2024
CUST00747,Anna Harmon,Other,31,rangelbrett@example.com,(455)778-4416,Mumbai,India,Consumer,29-09-2021
CUST00840,Keith Brown,Male,51,oholt@example.net,-9603,Berlin,Germany,Corporate,18-03-2024
CUST00005,Ryan Duffy,Female,21,eterry@example.org,001-949-274-6507x5291,Manchester,UK,Consumer,23-04-2020
CUST00313,Anne Guerrero,Male,57,lopezdawn@example.net,+1-860-536-6635x84696,Vancouver,Canada,Corporate,05-05-2021
CUST00437,Michael Lewis,Female,56,christopher72@example.com,417.581.2713x982,Bengaluru,India,Consumer,04-12-2020
CUST00722,Stephanie Oliver,Male,59,nathan05@example.net,(537)312-2891,Bengaluru,India,Corporate,29-01-2020
CUST00348,William Arroyo,Other,21,ricemeghan@example.org,+1-620-287-7944x069,Manchester,UK,Consumer,16-08-2020
CUST00234,Riley Hayes,Male,34,omoody@example.net,379-962-0393,London,UK,Consumer,11-06-2020
CUST00741,Kathleen Good,Female,36,francesfarmer@example.com,4596015473,Manchester,UK,Consumer,09-01-2024
CUST00570,Larry Hopkins,Female,,dgriffith@example.com,332.477.3817,Berlin,Germany,Consumer,22-04-2022
CUST00389,Selena Taylor,Male,20,michael52@example.org,,Tokyo,Japan,Home Office,12-01-2019
CUST00708,Patricia Smith,Other,31,berryrobert@example.org,720-717-4452x927,Vancouver,Canada,Consumer,06-11-2023
CUST00405,Anthony Yang,Male,63,john68@example.com,(870)893-1970x567,Los Angeles,USA,Consumer,01-02-2020
CUST00402,Matthew Barton,Female,57,corey08@example.org,-8274,Singapore,Singapore,Consumer,27-05-2021
CUST00841,Joseph Robles DDS,Male,53,kaitlynford@example.net,466.481.0952,Berlin,Germany,Corporate,11-02-2023
CUST00589,Melissa Miller,Male,69,pamelamorris@example.net,385.910.0748x9623,New York,USA,Consumer,04-11-2023
CUST00665,George Edwards Jr.,Female,57,bowengary@example.org,001-518-411-1535x565,Bengaluru,India,Home Office,27-11-2021
CUST00243,Alexandria Lowe,Other,65,lisanewman@example.org,001-722-244-8566x4238,London,UK,Consumer,26-01-2021
CUST00576,Robert Miller,Male,34,qfritz@example.org,+1-476-630-3986x0434,Houston,USA,Corporate,04-10-2020
CUST00469,Linda Goodman,Other,37,sjones@example.com,792.790.6347x52245,Berlin,Germany,Consumer,11-02-2019
CUST00602,Wanda Jordan,Other,31,joseph43@example.net,2377143307,Sydney,Australia,Consumer,10-03-2024
CUST00689,Matthew Fuller,Male,45,lgutierrez@example.net,230-875-9240,Melbourne,Australia,Consumer,21-02-2023
CUST00795,James Jones,Male,62,karen82@example.org,809-899-0303,Mumbai,India,Corporate,05-04-2023
CUST00238,Michael Townsend,Male,31,amanda59@example.org,971-242-0821,Toronto,Canada,Home Office,19-10-2020
CUST00259,Michele Thompson MD,,22,lauragarrett@example.net,9789907890,Singapore,Singapore,Home Office,15-04-2024
CUST00054,Stephanie Williams,Other,28,contrerasmario@example.com,+1-978-446-4936x657,Berlin,Germany,Consumer,21-02-2019
CUST00119,Theresa Brown,Other,44,shannoncruz@example.org,569.207.0933,New York,USA,Consumer,16-12-2019
CUST00648,Angel Rodriguez,Other,58,dillonjoseph@example.net,-9522,Manchester,UK,Home Office,24-10-2021
CUST00545,Joseph Barton,Male,42,nicolegutierrez@example.com,(739)869-2305,Tokyo,Japan,Consumer,16-07-2022
CUST00608,Melissa Delacruz,Female,50,nelsonjohn@example.org,(551)510-9272x0543,Bengaluru,India,Corporate,20-04-2023
CUST00307,Darren Novak,Female,36,timothy66@example.net,001-784-419-0743x27694,Sydney,Australia,Consumer,14-08-2022
CUST00721,Joseph Robertson,Female,70,albertpalmer@example.org,(984)620-3538,Vancouver,Canada,Home Office,04-02-2024
CUST00396,Brittany Burch,Male,31,jeffrey56@example.org,001-779-298-0993,Mumbai,India,Consumer,28-04-2023
CUST00446,Jason Stewart,Female,51,whiteveronica@example.net,001-981-649-5511,New York,USA,Corporate,08-06-2022
CUST00973,Katelyn Edwards,Other,63,tammy18@example.com,843.589.6800x803,Delhi,India,Home Office,07-03-2022
CUST00605,Kayla Macdonald,Male,,stephen72@example.org,001-816-484-6782x316,Berlin,Germany,Home Office,15-06-2023
CUST00478,Dr. Devin Mitchell,Male,31,ewilliamson@example.org,938-712-6046x91439,Bengaluru,India,Consumer,05-03-2019
CUST00748,Ricky Butler,Other,31,kevin59@example.org,001-386-226-9666x065,Munich,Germany,Home Office,26-12-2019
CUST00897,Elizabeth Chavez,Female,22,kimberly49@example.org,001-869-464-0295,Tokyo,Japan,Corporate,04-11-2023
CUST00266,Debbie Martin,,33,thomasfloyd@example.com,303-829-4168x973,Sydney,Australia,Consumer,25-06-2024
CUST00139,Rebecca Taylor,Female,31,simssusan@example.net,476-782-3971,Paris,France,Consumer,28-08-2023
CUST00927,Jeffrey Cook,Other,35,espinozaamanda@example.com,774-368-8967x69195,Berlin,Germany,Consumer,22-05-2023
CUST00505,Melissa Martin,Male,68,thomas86@example.net,+1-318-756-2512x7287,Tokyo,Japan,Home Office,12-05-2023
CUST00167,Benjamin Avila,Other,24,along@example.com,+1-801-999-7766x7217,Los Angeles,USA,Consumer,24-10-2019
CUST00924,Joshua Romero,Other,48,terryscott@example.net,7815682323,Singapore,Singapore,Consumer,24-07-2023
CUST00358,Molly Thompson,Other,48,richard76@example.org,001-950-564-2853x64225,Toronto,Canada,Consumer,29-10-2019
CUST00667,John Turner,Male,50,nmorrow@example.com,(959)350-8448,Manchester,UK,Consumer,19-12-2024
CUST00095,Brent Griffin,Female,50,jonathanjohnson@example.org,(961)300-0857,Bengaluru,India,Consumer,05-03-2024
CUST00701,Terry Robertson,Male,44,alexandra76@example.net,4722944223,Tokyo,Japan,Consumer,09-02-2023
CUST00375,Andrea Horton,Male,34,corey17@example.com,528.348.5746,Bengaluru,India,Consumer,25-02-2024
CUST00839,Christina Moore,Male,32,david15@example.com,201-522-7190x56086,London,UK,Consumer,13-08-2021
CUST00641,Gregory Robbins,Female,62,amorales@example.org,877.940.0394x78411,New York,USA,Home Office,08-12-2020
CUST00204,Kim Johnson,Female,34,fordbradley@example.net,-9546,Chicago,USA,Consumer,23-03-2020
CUST00065,Shannon Kim,Other,40,ashleyparker@example.org,(799)419-2200x1192,Bengaluru,,Corporate,16-03-2023
CUST00652,Mary Ross,Male,20,guerrerocristina@example.org,,Bengaluru,India,Corporate,08-07-2023
CUST00618,Holly Carter,Female,39,gonzalezcarmen@example.com,830.373.2323x0974,Los Angeles,USA,Consumer,28-09-2024
CUST00071,Melissa Jacobs,Male,45,baileymark@example.org,585.527.7493x257,London,UK,Consumer,09-08-2020
CUST00832,Donald West,Female,48,dalton03@example.org,001-385-929-7893,Tokyo,Japan,Consumer,12-11-2024
CUST00877,James Quinn,Female,55,sandrareese@example.com,905.878.3933,Lyon,France,Consumer,29-06-2021
CUST00981,Bruce Smith,Other,46,benjaminbush@example.org,751-572-6718x539,Melbourne,Australia,Consumer,14-09-2020
CUST00039,Elizabeth Johnson,Female,57,pdyer@example.com,843-765-3705,Toronto,Canada,Consumer,04-02-2023
CUST00786,Jessica Valdez,Female,23,walkerkyle@example.com,467.779.7522,Vancouver,Canada,Consumer,23-04-2019
CUST00003,Chelsea Davis,Other,31,elliottchristine@example.com,+1-686-957-9754x32319,Lyon,France,Corporate,01-04-2024
CUST00069,Jeffrey Mills,Female,69,kathleen00@example.com,517.927.9584x9243,Chennai,India,Home Office,30-12-2019
CUST00789,Sarah Pitts,Other,46,treed@example.org,,Manchester,UK,Consumer,09-09-2023
CUST00822,Barry Weaver,Female,22,npetty@example.org,(632)853-0952,Sydney,Australia,Consumer,15-12-2020
CUST00762,Linda Love,Male,19,palmermatthew@example.com,(400)411-7696x10106,Toronto,Canada,Home Office,21-12-2021
CUST00758,Megan Lucas,Other,66,brandistevenson@example.com,920.501.0361x54652,Melbourne,Australia,Home Office,02-05-2020
CUST00930,Jill Holmes,Male,19,amy51@example.org,+1-341-767-7671x8250,Manchester,UK,Consumer,02-03-2024
CUST00264,Jordan Mason,Female,38,smack@example.net,001-747-856-7102x40982,Toronto,Canada,Corporate,23-02-2024
CUST00155,Dr. Richard Woods DVM,Male,58,stephanie24@example.com,950-573-2599,Melbourne,Australia,Consumer,23-06-2022
CUST00172,Rebekah Vargas,Other,46,usullivan@example.com,930.426.1021,Munich,Germany,Consumer,01-02-2019
CUST00524,Peter Burns,Other,24,hbrown@example.org,001-643-961-4164x3304,Chennai,India,Corporate,19-11-2023
CUST00152,Joseph Hill,Other,69,albert71@example.net,001-452-636-1092x10883,New York,USA,Corporate,20-08-2024
CUST00251,Benjamin Robles,Female,19,dthomas@example.org,+1-638-656-3332x6596,Paris,France,Consumer,21-12-2019
CUST00962,Steven Beltran,Female,26,rothcolleen@example.org,(383)824-1121x88899,Houston,USA,Consumer,09-11-2021
CUST00986,Daniel Hughes,Female,51,rmccarty@example.org,930-393-5260x6472,Lyon,France,Corporate,23-02-2023
CUST00417,Jonathan Krueger,Male,41,michaelhill@example.org,001-793-513-6649x5858,Delhi,India,Home Office,20-01-2019
CUST00422,Michael Diaz,Female,60,samantha35@example.net,-7026,Paris,France,Consumer,13-07-2021
CUST00326,Tiffany Hernandez,Female,43,jthompson@example.com,(708)747-0120x681,Bengaluru,India,Corporate,05-06-2019
CUST00012,Virginia Friedman,Male,41,christopher13@example.com,353.379.9075,Tokyo,Japan,Corporate,16-06-2024
CUST00188,Stephanie Foster,Female,45,gflores@example.net,926.680.0213,Toronto,Canada,Consumer,02-06-2023
CUST00908,Alison Santos,Male,18,alyssabright@example.com,667.913.1705,Tokyo,Japan,Consumer,20-09-2023
CUST00813,Brian White,Female,33,lhartman@example.net,001-726-594-0661x73674,Melbourne,Australia,Home Office,27-05-2024
CUST00315,Kerri Mendoza,Male,43,warrendouglas@example.net,854.541.4360,Vancouver,Canada,Corporate,12-04-2021
CUST00351,Erik Martinez,Male,27,fwhite@example.com,536.743.2897x7205,New York,USA,Corporate,12-11-2024
CUST00785,Lisa Hall,Male,21,acostamakayla@example.net,001-458-945-1228x97591,Manchester,UK,Consumer,19-04-2024
CUST00179,Kenneth Gomez,Other,27,jessica25@example.org,+1-615-307-4241x13127,Bengaluru,India,Consumer,11-12-2020
CUST00709,Jordan Brooks,Female,29,taylormario@example.net,(210)393-0325x85240,Sydney,Australia,Home Office,15-11-2019
CUST00634,Timothy Hunter,Male,62,joseph71@example.org,001-569-994-8092,Tokyo,Japan,Consumer,01-11-2024
CUST00221,Julia Simon,Female,51,romancrystal@example.org,245.211.7742,Houston,USA,Consumer,11-11-2022
CUST00932,Brandon Mcdaniel,Male,34,promero@example.com,+1-951-621-6838x833,Sydney,Australia,Consumer,16-11-2023
CUST00101,Dr. Anne Roberts DVM,Male,47,colliertiffany@example.org,+1-807-285-8270x8425,Lyon,France,Consumer,21-06-2024
CUST00346,Julie Frederick,Female,54,kristen35@example.org,373.538.8173x9152,Lyon,France,Consumer,13-09-2023
CUST00847,Joseph Curry,Other,43,robin94@example.net,001-669-552-8909,Sydney,Australia,Consumer,14-07-2021
